"","x"
"368",0.782914572864322
"369",0.032964824120603
"370",0.0906532663316583
"371",-0.857085427135678
"372",0.0576884422110553
"373",0.716984924623116
"374",-0.0164824120603015
"375",0.123618090452261
"376",0.0906532663316582
"377",0.00824120603015077
"378",0.0494472361809045
"379",-0.0329648241206031
"380",0.00824120603015077
"381",-0.0412060301507539
"382",0
"383",0.708743718592965
"384",0.0247236180904523
"385",0.741708542713568
"386",0.00824120603015077
"387",0.609849246231156
"388",0.0412060301507539
"389",0.00824120603015077
"390",0.11537688442211
"391",0.799396984924623
"392",-0.0247236180904524
"393",0.749949748743719
"394",0.0247236180904523
"395",0.0329648241206031
"396",-0.00824120603015066
"397",0.0329648241206031
"398",0.733467336683417
"399",-0.0412060301507537
"400",0.684020100502513
"401",0.00824120603015077
"402",-0.0164824120603015
"403",0.725226130653266
"404",0.0741708542713568
"405",0.0741708542713568
"406",0.148341708542714
"407",0.131859296482412
"408",0.00824120603015077
"409",-0.0247236180904522
"410",0.00824120603015066
"411",0.0906532663316583
"412",0.098894472361809
"413",0
"414",0.708743718592965
"415",0
"416",0.0412060301507537
"417",0.115376884422111
"418",0.0576884422110552
"419",-0.032964824120603
"420",0.032964824120603
"421",0.0247236180904522
"422",0.032964824120603
"423",0.098894472361809
"424",-0.00824120603015077
"425",0.0906532663316583
"426",0.131859296482412
"427",-0.00824120603015066
"428",0.0906532663316583
"429",0.0576884422110553
"430",0.0741708542713568
"431",0.123618090452261
"432",0.0412060301507537
"433",-0.10713567839196
"434",0.065929648241206
"435",0.123618090452261
"436",0.0576884422110552
"437",0.0988944723618089
"438",0.65105527638191
"439",-0.0164824120603015
"440",0.131859296482412
"441",0.0824120603015076
"442",0.0659296482412061
"443",0.576884422110553
"444",0.725226130653266
"445",0.642814070351759
"446",0.164824120603015
"447",0.032964824120603
"448",0.0164824120603015
"449",0.0741708542713568
"450",0.0494472361809045
"451",0.0824120603015075
"452",0.0576884422110553
"453",0.0412060301507539
"454",0.0659296482412061
"455",0.0164824120603014
"456",0.10713567839196
"457",0.733467336683417
"458",0.164824120603015
"459",0.321407035175879
"460",0.0576884422110553
"461",0.098894472361809
"462",0.0576884422110552
"463",0.10713567839196
"464",0.0576884422110553
"465",0.0659296482412061
"466",0.0824120603015076
"467",0.115376884422111
"468",0.0494472361809045
"469",0
"470",-0.00824120603015077
"471",-0.0906532663316584
"472",0.0741708542713567
"473",0.0741708542713568
"474",-0.0164824120603015
"475",0.0412060301507537
"476",-0.00824120603015066
"477",-0.0329648241206031
"478",-0.00824120603015077
"479",0.0164824120603015
"480",0.0988944723618091
"481",0.11537688442211
"482",0.733467336683417
"483",0.0494472361809045
"484",0.0329648241206031
"485",0.0741708542713568
"486",0.54391959798995
"487",0.156582914572864
"488",0.0906532663316583
"489",0.0741708542713567
"490",0.288442211055276
"491",0.0412060301507537
"492",0.716984924623116
"493",0.700502512562814
"494",-0.00824120603015066
"495",0.601608040201005
"496",-0.0824120603015075
"497",0.700502512562814
"498",0.700502512562814
"499",0.782914572864322
"500",0.0576884422110553
